,time,tz,alert,dmin,sources,mmi,net,tipe,url,id,ids,code,rms,detail,cdi,mag,updated,gap,mag_type,types,nst,sig,felt,place,status,tsunami
220,1642660204850,,,0.01998,",uu,",,uu,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60478237,uu60478237,",uu60478237,",60478237,0.12,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60478237&format=geojson,,2.03,1642696487920,199,md,",origin,phase-data,",8.0,63,,"16 km SSE of Sunnyside, Utah",reviewed,0
221,1642659979520,,,,",hv,",,hv,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72882402,hv72882402,",hv72882402,",72882402,0.219999999,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72882402&format=geojson,,1.79,1642660310150,61,ml,",origin,phase-data,",13.0,49,,"5 km SSW of Volcano, Hawaii",automatic,0
222,1642659959190,,,0.02232,",uu,",,uu,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60478232,uu60478232,",uu60478232,",60478232,0.15,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60478232&format=geojson,,1.72,1642696358330,200,ml,",origin,phase-data,",8.0,46,,"16 km SSE of Sunnyside, Utah",reviewed,0
223,1642659822710,,,0.008852,",nc,",,nc,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73680896,nc73680896,",nc73680896,",73680896,0.03,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73680896&format=geojson,,0.86,1642659916394,57,md,",nearby-cities,origin,phase-data,",13.0,11,,"9km WNW of Cobb, CA",automatic,0
224,1642659565850,,,0.03228,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917863,ci39917863,",ci39917863,",39917863,0.16,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917863&format=geojson,,0.72,1642702515895,34,ml,",nearby-cities,origin,phase-data,scitech-link,",35.0,8,,"4km SSW of Palomar Observatory, CA",reviewed,0
225,1642659255090,,,0.2504,",nc,nn,",,nc,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73680891,nc73680891,",nc73680891,nn00832014,",73680891,0.08,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73680891&format=geojson,,1.18,1642698490806,327,md,",nearby-cities,origin,phase-data,scitech-link,",12.0,21,,"34km N of Toms Place, CA",reviewed,0
226,1642658904003,,,,",ak,",,ak,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022x6db35,ak022x6db35,",ak022x6db35,",022x6db35,0.56,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022x6db35&format=geojson,,1.4,1642659095068,,ml,",origin,",,30,,"44 km W of Salamatof, Alaska",automatic,0
227,1642658448530,,,0.07566,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917855,ci39917855,",ci39917855,",39917855,0.14,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917855&format=geojson,,0.98,1642702136367,136,ml,",nearby-cities,origin,phase-data,scitech-link,",17.0,15,,"8km SE of Llano, CA",reviewed,0
228,1642658257624,,,0.086,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832013,nn00832013,",nn00832013,",00832013,0.2504,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832013&format=geojson,,0.4,1642658489709,198.93,ml,",origin,phase-data,",8.0,2,,"30 km S of Mina, Nevada",automatic,0
229,1642658186470,,,0.05668,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917847,ci39917847,",ci39917847,",39917847,0.14,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917847&format=geojson,,0.51,1642701459207,51,ml,",nearby-cities,origin,phase-data,scitech-link,",19.0,4,,"6km WNW of Coso Junction, CA",reviewed,0
230,1642658120987,,,0.644,",us,",,us,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gdfj,us7000gdfj,",us7000gdfj,",7000gdfj,0.67,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gdfj&format=geojson,,4.5,1642663300040,58,mb,",origin,phase-data,",,312,,"35 km SSE of Jurm, Afghanistan",reviewed,0
231,1642658082643,,,3.71,",us,",,us,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gdfk,us7000gdfk,",us7000gdfk,",7000gdfk,0.44,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gdfk&format=geojson,,4.4,1642660889040,177,mb,",origin,phase-data,",,298,,"290 km E of Levuka, Fiji",reviewed,0
232,1642657399739,,,,",ak,",,ak,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022x5zd7v,ak022x5zd7v,",ak022x5zd7v,",022x5zd7v,0.52,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022x5zd7v&format=geojson,,2.4,1642657812347,,ml,",origin,",,89,,"25 km SSE of McCarthy, Alaska",automatic,0
233,1642657292011,,,0.009255009912,",tx,",,tx,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022bjdv,tx2022bjdv,",tx2022bjdv,",2022bjdv,0.3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022bjdv&format=geojson,,2.4,1642719363960,74,ml,",origin,phase-data,",39.0,89,,"56 km S of Whites City, New Mexico",reviewed,0
234,1642657054480,,,0.4185,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917831,ci39917831,",ci39917831,",39917831,0.24,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917831&format=geojson,,1.9,1642701876344,155,ml,",nearby-cities,origin,phase-data,scitech-link,",22.0,56,,"18km SSW of Santa Cruz Is. (E end), CA",reviewed,0
235,1642656926575,,,0.37,",ak,us,",1.686,us,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gdfi,us7000gdfi,",ak022x5xnul,us7000gdfi,",7000gdfi,0.97,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gdfi&format=geojson,,3.9,1642660286040,204,mb,",origin,phase-data,shakemap,",,234,,"50 km SE of Adak, Alaska",reviewed,0
236,1642656290100,,,0.02577,",uw,",,uw,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uw61802932,uw61802932,",uw61802932,",61802932,0.06,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61802932&format=geojson,,0.04,1642708532500,88,ml,",origin,phase-data,",10.0,0,,"23 km ENE of Ashford, Washington",reviewed,0
237,1642656243180,,,0.01719,",uu,",,uu,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60478227,uu60478227,",uu60478227,",60478227,0.12,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60478227&format=geojson,,2.09,1642696392110,198,md,",origin,phase-data,",7.0,67,,"16 km SSE of Sunnyside, Utah",reviewed,0
238,1642655674430,,,,",us,hv,",,hv,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72882327,hv72882327,",us7000gdf9,hv72882327,",72882327,0.170000002,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72882327&format=geojson,,2.24,1642666709040,136,ml,",origin,phase-data,",42.0,77,,"7 km ENE of P?hala, Hawaii",automatic,0
239,1642655512300,,,0.0039,",nc,",,nc,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73680886,nc73680886,",nc73680886,",73680886,0.02,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73680886&format=geojson,,1.18,1642657451188,63,md,",nearby-cities,origin,phase-data,scitech-link,",19.0,21,,"10km WNW of The Geysers, CA",automatic,0
240,1642655160487,,,10.803,",us,",,us,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gdfb,us7000gdfb,",us7000gdfb,",7000gdfb,0.78,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gdfb&format=geojson,,5,1642656218040,110,mb,",origin,phase-data,",,385,,Southwest Indian Ridge,reviewed,0
241,1642654898648,,,0.064,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832101,nn00832101,",nn00832101,",00832101,0.1012,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832101&format=geojson,,-0.3,1642723508043,269.64,ml,",origin,phase-data,",7.0,0,,"31 km WNW of Indian Springs, Nevada",reviewed,0
242,1642654775845,,,0.056,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832012,nn00832012,",nn00832012,",00832012,0.1378,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832012&format=geojson,,1,1642711403957,121.53,ml,",origin,phase-data,",24.0,15,,"31 km WNW of Indian Springs, Nevada",reviewed,0
243,1642654705810,,,0.103,",nc,",,nc,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73680876,nc73680876,",nc73680876,",73680876,0.06,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73680876&format=geojson,,0.42,1642695799017,328,md,",nearby-cities,origin,phase-data,",8.0,3,,"17km WSW of Toms Place, CA",reviewed,0
244,1642654197747,,,,",ak,",,ak,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022x5fauo,ak022x5fauo,",ak022x5fauo,",022x5fauo,0.85,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022x5fauo&format=geojson,,1.9,1642654445812,,ml,",origin,",,56,,"21 km ESE of Elmendorf Air Force Base, Alaska",automatic,0
245,1642654041969,,,0.104,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832011,nn00832011,",nn00832011,",00832011,0.1401,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832011&format=geojson,,0.9,1642654289803,157.54,ml,",origin,phase-data,",8.0,12,,"37 km SE of Mina, Nevada",automatic,0
246,1642653756332,,,0.063,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832100,nn00832100,",nn00832100,",00832100,0.1226,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832100&format=geojson,,-0.2,1642723134130,246.53,ml,",origin,phase-data,",10.0,0,,"31 km WNW of Indian Springs, Nevada",reviewed,0
247,1642653554840,,,0.093,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917823,ci39917823,",ci39917823,",39917823,0.14,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917823&format=geojson,2,0.83,1642701231018,72,ml,",dyfi,nearby-cities,origin,phase-data,scitech-link,",34.0,11,2.0,"2km S of Valle Vista, CA",reviewed,0
248,1642653445750,,,0.04944,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917815,ci39917815,",ci39917815,",39917815,0.05,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917815&format=geojson,0,0.46,1642693692863,82,ml,",dyfi,nearby-cities,origin,phase-data,scitech-link,",13.0,3,2.0,"11km S of Idyllwild, CA",reviewed,0
249,1642653423820,,,,",hv,",,hv,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72882282,hv72882282,",hv72882282,",72882282,0.119999997,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72882282&format=geojson,,2.32,1642653753810,129,ml,",origin,phase-data,",46.0,83,,"5 km ENE of P?hala, Hawaii",automatic,0
250,1642653295990,,,0.0101,",nc,",,nc,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73680866,nc73680866,",nc73680866,",73680866,0.02,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73680866&format=geojson,,0.84,1642653391840,114,md,",nearby-cities,origin,phase-data,",8.0,11,,"6km W of Cobb, CA",automatic,0
251,1642653155819,,,,",ak,",,ak,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022x5blyu,ak022x5blyu,",ak022x5blyu,",022x5blyu,0.33,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022x5blyu&format=geojson,,1.6,1642653433790,,ml,",origin,",,39,,"48 km W of Salamatof, Alaska",automatic,0
252,1642653137377,,,0.05364811156,",us,tx,",,tx,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022bjbn,tx2022bjbn,",us7000gdf4,tx2022bjbn,",2022bjbn,0.3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022bjbn&format=geojson,2.2,2.8,1642713549655,42,ml,",dyfi,origin,phase-data,",36.0,121,2.0,"25 km WSW of Coyanosa, Texas",reviewed,0
253,1642653067530,,,0.00503,",nc,",,nc,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73680861,nc73680861,",nc73680861,",73680861,0.05,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73680861&format=geojson,,1.17,1642655651011,78,md,",nearby-cities,origin,phase-data,scitech-link,",12.0,21,,"3km ESE of The Geysers, CA",automatic,0
254,1642653018260,,,,",hv,",,hv,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72882272,hv72882272,",hv72882272,",72882272,0.129999995,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72882272&format=geojson,,2.19000006,1642653214060,135,md,",origin,phase-data,",43.0,74,,"6 km ENE of P?hala, Hawaii",automatic,0
255,1642652770480,,,0.08856,",ci,us,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917799,ci39917799,",ci39917799,us7000gdf0,",39917799,0.19,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917799&format=geojson,3.6,2.97,1642713268770,13,ml,",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",123.0,229,259.0,"2km SSW of Valle Vista, CA",reviewed,0
256,1642652759100,,,0.09234,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917791,ci39917791,",ci39917791,",39917791,0.16,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917791&format=geojson,,0.65,1642703210624,101,ml,",nearby-cities,origin,phase-data,scitech-link,",25.0,6,,"1km S of Valle Vista, CA",reviewed,0
257,1642652735660,,,0.09197,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917783,ci39917783,",ci39917783,",39917783,0.13,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917783&format=geojson,1,0.78,1642702670976,49,ml,",dyfi,nearby-cities,origin,phase-data,scitech-link,",29.0,9,0.0,"2km S of Valle Vista, CA",reviewed,0
258,1642652591835,,,,",ak,",,ak,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022x59mof,ak022x59mof,",ak022x59mof,",022x59mof,0.76,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022x59mof&format=geojson,,1.8,1642652842501,,ml,",origin,",,50,,"59 km NE of Harding-Birch Lakes, Alaska",automatic,0
259,1642652202526,,,0.06,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832099,nn00832099,",nn00832099,",00832099,0.0733,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832099&format=geojson,,-0.3,1642722384708,263.71,ml,",origin,phase-data,",7.0,0,,"31 km WNW of Indian Springs, Nevada",reviewed,0
260,1642652184050,,,0.07431,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917775,ci39917775,",ci39917775,",39917775,0.12,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917775&format=geojson,,0.85,1642701970348,137,ml,",nearby-cities,origin,phase-data,scitech-link,",15.0,11,,"8km SE of Llano, CA",reviewed,0
261,1642652091333,,,0.05608259166,",tx,",,tx,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022bjaz,tx2022bjaz,",tx2022bjaz,",2022bjaz,0.3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022bjaz&format=geojson,,2.3,1642721505570,39,ml,",origin,phase-data,",24.0,81,,"26 km WSW of Coyanosa, Texas",reviewed,0
262,1642652040220,,,0.07375,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917767,ci39917767,",ci39917767,",39917767,0.14,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917767&format=geojson,,0.91,1642701016827,114,ml,",nearby-cities,origin,phase-data,scitech-link,",21.0,13,,"8km SE of Llano, CA",reviewed,0
263,1642651966563,,,0.063,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832095,nn00832095,",nn00832095,",00832095,0.098,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832095&format=geojson,,-0.1,1642722010846,260.55,ml,",origin,phase-data,",8.0,0,,"31 km WNW of Indian Springs, Nevada",reviewed,0
264,1642651753450,,,0.07643,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917759,ci39917759,",ci39917759,",39917759,0.19,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917759&format=geojson,1,2.05,1642700615680,21,ml,",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",86.0,65,0.0,"7km SSW of Borrego Springs, CA",reviewed,0
265,1642651634418,,,,",ak,",,ak,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022x567ii,ak022x567ii,",ak022x567ii,",022x567ii,0.57,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022x567ii&format=geojson,,2.2,1642651870708,,ml,",origin,",,74,,"62 km W of Tyonek, Alaska",automatic,0
266,1642651317240,,,0.01781,",uu,",,uu,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60478222,uu60478222,",uu60478222,",60478222,0.12,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60478222&format=geojson,,1.85,1642696140230,198,md,",origin,phase-data,",6.0,53,,"16 km SSE of Sunnyside, Utah",reviewed,0
267,1642651172470,,,0.0744,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917735,ci39917735,",ci39917735,",39917735,0.14,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917735&format=geojson,,1.27,1642690087384,56,ml,",nearby-cities,origin,phase-data,scitech-link,",41.0,25,,"7km SSW of Big Bear Lake, CA",reviewed,0
268,1642651038970,,,0.01686,",uu,",,uu,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60478217,uu60478217,",uu60478217,",60478217,0.12,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60478217&format=geojson,,2.01,1642696076100,197,md,",origin,phase-data,",7.0,62,,"16 km SSE of Sunnyside, Utah",reviewed,0
269,1642650634720,,,0.2373,",pr,",,pr,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2022020001,pr2022020001,",pr2022020001,",2022020001,0.4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2022020001&format=geojson,,3.12,1642652177540,232,md,",origin,phase-data,",15.0,150,,"24 km SE of El Negro, Puerto Rico",reviewed,0
270,1642650634070,,,0.05639,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917711,ci39917711,",ci39917711,",39917711,0.16,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917711&format=geojson,,-0.17,1642696079757,100,ml,",nearby-cities,origin,phase-data,scitech-link,",5.0,0,,"23km ESE of Little Lake, CA",reviewed,0
271,1642650105848,,,0.05467233641,",us,tx,",,tx,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022bizw,tx2022bizw,",us7000gdel,tx2022bizw,",2022bizw,0.3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022bizw&format=geojson,,3.1,1642651704804,59,ml,",origin,phase-data,",29.0,148,,"26 km WSW of Coyanosa, Texas",reviewed,0
272,1642649048710,,,,",hv,",,hv,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72882237,hv72882237,",hv72882237,",72882237,0.150000006,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72882237&format=geojson,,1.76999998,1642649235440,184,md,",origin,phase-data,",27.0,48,,"2 km NNE of P?hala, Hawaii",automatic,0
273,1642648622664,,,0.051,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832094,nn00832094,",nn00832094,",00832094,0.074,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832094&format=geojson,,-0.3,1642720335795,250.57,ml,",origin,phase-data,",8.0,0,,"32 km WNW of Indian Springs, Nevada",reviewed,0
274,1642648605949,,,0.062,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832093,nn00832093,",nn00832093,",00832093,0.1152,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832093&format=geojson,,-0.2,1642719772197,269.88,ml,",origin,phase-data,",8.0,0,,"31 km WNW of Indian Springs, Nevada",reviewed,0
275,1642648270742,,,0.066,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832092,nn00832092,",nn00832092,",00832092,0.0942,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832092&format=geojson,,0.3,1642719397274,260.5,ml,",origin,phase-data,",9.0,1,,"31 km WNW of Indian Springs, Nevada",reviewed,0
276,1642648099930,,,0.03653,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917687,ci39917687,",ci39917687,",39917687,0.11,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917687&format=geojson,,0.54,1642699547100,39,ml,",nearby-cities,origin,phase-data,scitech-link,",28.0,4,,"13km WNW of Anza, CA",reviewed,0
277,1642647037920,,,0.05557,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917671,ci39917671,",ci39917671,",39917671,0.14,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917671&format=geojson,,0.68,1642699187264,45,ml,",nearby-cities,origin,phase-data,scitech-link,",40.0,7,,"6km NNE of Lake Henshaw, CA",reviewed,0
278,1642646515084,,,0.055,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832007,nn00832007,",nn00832007,",00832007,0.1304,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832007&format=geojson,,1,1642705474202,121.25,ml,",origin,phase-data,",26.0,15,,"32 km WNW of Indian Springs, Nevada",reviewed,0
279,1642646421540,,,,",hv,",,hv,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72882182,hv72882182,",hv72882182,",72882182,0.100000001,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72882182&format=geojson,,2.18,1642646752370,88,ml,",origin,phase-data,",45.0,73,,"0 km SE of P?hala, Hawaii",automatic,0
280,1642646319661,,,,",ak,",,ak,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022x461cl,ak022x461cl,",ak022x461cl,",022x461cl,0.59,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022x461cl&format=geojson,,1.8,1642646982150,,ml,",origin,",,50,,"8 km W of Knik, Alaska",automatic,0
281,1642646081960,,,0.01031,",nc,",,nc,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73680836,nc73680836,",nc73680836,",73680836,0.01,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73680836&format=geojson,,0.85,1642646180832,53,md,",nearby-cities,origin,phase-data,",11.0,11,,"8km NW of The Geysers, CA",automatic,0
282,1642645956932,,,1.039,",us,",,us,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gdeb,us7000gdeb,",us7000gdeb,",7000gdeb,0.83,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gdeb&format=geojson,,4.9,1642655382040,161,mb,",origin,phase-data,",,369,,"66 km SW of Masachapa, Nicaragua",reviewed,0
283,1642645843200,,,0.04635,",uw,",,uw,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uw61802922,uw61802922,",uw61802922,",61802922,0.2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61802922&format=geojson,,1.53,1642705074120,91,ml,",origin,phase-data,",21.0,36,,"8 km WNW of Orcas, Washington",reviewed,0
284,1642645437264,,,0.073,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832091,nn00832091,",nn00832091,",00832091,0.1722,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832091&format=geojson,,-0.3,1642718277903,280.65,ml,",origin,phase-data,",7.0,0,,"29 km WNW of Indian Springs, Nevada",reviewed,0
285,1642644573270,,,0.0251,",uu,",,uu,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60478212,uu60478212,",uu60478212,",60478212,0.11,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60478212&format=geojson,,1.86,1642695950340,201,md,",origin,phase-data,",6.0,53,,"16 km SSE of Sunnyside, Utah",reviewed,0
286,1642644385347,,,,",ak,",,ak,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022x3z5c6,ak022x3z5c6,",ak022x3z5c6,",022x3z5c6,0.95,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022x3z5c6&format=geojson,,1.4,1642645348772,,ml,",origin,",,30,,"16 km N of Two Rivers, Alaska",automatic,0
287,1642644038600,,,0.07259,",ci,",,ci,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39917655,ci39917655,",ci39917655,",39917655,0.12,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39917655&format=geojson,,0.68,1642696324777,157,ml,",nearby-cities,origin,phase-data,scitech-link,",13.0,7,,"6km E of Calimesa, CA",reviewed,0
288,1642643562896,,,0.073,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832090,nn00832090,",nn00832090,",00832090,0.1393,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832090&format=geojson,,-0.1,1642717899009,265.06,ml,",origin,phase-data,",9.0,0,,"30 km WNW of Indian Springs, Nevada",reviewed,0
289,1642643534791,,,0.073,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832089,nn00832089,",nn00832089,",00832089,0.1339,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832089&format=geojson,,0,1642717524574,262.99,ml,",origin,phase-data,",9.0,0,,"31 km WNW of Indian Springs, Nevada",reviewed,0
290,1642643216728,,,0.12,",nn,",,nn,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832006,nn00832006,",nn00832006,",00832006,0.1043,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832006&format=geojson,,0.9,1642643458633,217.56,ml,",origin,phase-data,",8.0,12,,"37 km SE of Mina, Nevada",automatic,0
291,1642642814860,,,0.009857,",nc,",,nc,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73680826,nc73680826,",nc73680826,",73680826,0.02,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73680826&format=geojson,,0.94,1642642910288,80,md,",nearby-cities,origin,phase-data,",23.0,14,,"9km NW of The Geysers, CA",automatic,0
292,1642642705250,,,0.312,",mb,",,mb,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/mb80536464,mb80536464,",mb80536464,",80536464,0.12,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80536464&format=geojson,,1.03,1642696215800,268,ml,",origin,phase-data,",7.0,16,,"7 km E of The Silos, Montana",reviewed,0
